Rfam_ID,PDB,Chain,Resolution
RF00005,4wr6,3L,3.05
RF00005,2nr0,H,3.9
RF00005,5wit,2y,2.6
RF00005,7azo,ESIA,3.3
RF00005,4wsd,3K,2.95
RF00005,6uo1,1w,2.95
RF00005,4lck,B,3.2
RF00005,6ofx,5,3.3
RF00005,3wqy,C,3.3
RF00005,7msc,y,2.97
RF00005,1n78,C,2.1
RF00005,6wde,5,3.0
RF00005,7n31,Dt,2.69
RF00005,7oj0,V,3.5
RF00005,3zjv,B,2.31
RF00005,4v8b,AB,3.0
RF00005,6r7q,3,3.9
RF00005,6swc,4,3.3
RF00005,6zj3,S4,3.15
RF00010,7uo0,B,3.4
RF00010,2a2e,A,3.85
RF00010,1u9s,A,2.9
RF00010,7uo5,B,3.1
RF00010,7uo2,B,3.1
RF00010,3q1q,B,3.8
RF00010,7uo1,B,3.2
RF00011,2a64,A,3.3
RF00011,3dhs,A,3.6
RF00011,1nbs,B,3.15
RF00011,1nbs,A,3.15
RF00028,1y0q,A,3.6
RF00028,7xsk,N,3.53
RF00028,7ez0,N,3.14
RF00028,7ygd,N,3.41
RF00028,8hd6,N,3.73
RF00028,7yga,N,2.35
RF00028,7ych,N,3.09
RF00028,7xsn,N,3.01
RF00028,1x8w,B,3.8
RF00028,7xsl,N,3.84
RF00028,8i7n,N,2.98
RF00028,7ygc,N,2.65
RF00028,7r6l,A,2.85
RF00028,7ycg,N,3.18
RF00028,7yg9,N,2.68
RF00028,8hd7,N,3.52
RF00028,7xd4,N,3.89
RF00028,7ygb,N,2.62
RF00028,7xd5,N,2.84
RF00028,7ez2,N,3.05
RF00028,7xd6,N,2.84
RF00028,7uvt,A,3.9
RF00028,7yg8,N,2.97
RF00028,1x8w,A,3.8
RF00028,1x8w,C,3.8
RF00028,7xd7,N,3.02
RF00028,7yci,N,2.98
RF00028,7r6m,A,3.68
RF00028,1x8w,D,3.8
RF00029,4r0d,A,3.676
RF00029,8t2s,B,3.0
RF00029,8k0p,C,2.99
RF00029,7uin,B,2.8
RF00029,8t2t,B,3.0
RF00029,8k0q,C,3.14
RF00029,1kxk,A,3.0
RF00029,8k0p,A,2.99
RF00029,8t2r,B,3.1
RF00029,6cih,A,3.676
RF00029,7uim,B,3.1
RF00029,8k0q,A,3.14
RF00029,8k0s,A,3.41
RF00029,8h2h,A,3.2
RF00029,8k15,C,2.58
RF00029,6chr,A,3.7
RF00029,6me0,A,3.6
RF00029,8fli,A,3.8
RF00029,5g2x,A,3.8
RF00029,8k0r,C,2.65
RF00029,8k0s,C,3.41
RF00029,6mec,A,3.6
RF00029,8k0r,A,2.65
RF00029,7d1a,A,3.8
RF00050,6wjr,X,2.7
RF00050,3f2w,X,3.45
RF00050,3f30,X,3.15
RF00050,3f2t,X,3.0
RF00050,3f2y,X,3.2
RF00050,3f2q,X,2.95
RF00050,6wjs,X,3.8
RF00050,3f2x,X,3.11
RF00059,2cky,A,2.9
RF00059,3d2v,A,2.0
RF00059,4nyc,A,3.15
RF00059,3k0j,E,3.1
RF00059,3k0j,F,3.1
RF00059,7tdc,A,2.46
RF00059,3d2x,A,2.5
RF00059,7tzr,X,2.7
RF00059,4nya,B,2.65
RF00059,3d2g,A,2.25
RF00059,3d2g,B,2.25
RF00059,2hol,A,2.9
RF00059,4nyg,A,3.05
RF00059,7tzt,A,2.96
RF00059,4nya,A,2.65
RF00059,2gdi,X,2.05
RF00059,4nyb,A,3.1
RF00059,3d2x,B,2.5
RF00059,7tda,A,2.25
RF00059,2gdi,Y,2.05
RF00059,2hok,A,3.2
RF00059,2cky,B,2.9
RF00059,4nyd,A,2.9
RF00059,7td7,A,2.95
RF00059,7tzr,Y,2.7
RF00059,2hop,A,3.3
RF00059,2hom,A,2.89
RF00059,2hoj,A,2.5
RF00059,7tzs,X,2.21
RF00059,3d2v,B,2.0
RF00059,7tdb,A,2.56
RF00059,7tzu,A,2.87
RF00059,7tzs,Y,2.21
RF00059,2hoo,A,3.0
RF00080,6cc3,B,2.698
RF00080,6cc3,A,2.698
RF00080,6cc1,A,2.54
RF00080,6cc1,B,2.54
RF00100,5lys,B,2.32
RF00100,5lyu,A,2.2
RF00100,5lys,A,2.32
RF00100,5lyu,B,2.2
RF00100,5lyv,B,2.35
RF00100,7slq,R,3.7
RF00100,5lyv,A,2.35
RF00102,6ol3,C,2.74
RF00162,5fk6,A,2.5
RF00162,3gx2,A,2.9
RF00162,5fk3,A,2.5
RF00162,5fkf,A,2.8
RF00162,4kqy,A,3.02
RF00162,3gx6,A,2.8
RF00162,5fk4,A,2.43
RF00162,4aob,A,2.95
RF00162,3iqn,A,2.7
RF00162,5fke,A,2.8
RF00162,5fkh,A,2.65
RF00162,3iqr,A,2.55
RF00162,2ydh,A,2.9
RF00162,3gx3,A,2.7
RF00162,3v7e,D,2.8
RF00162,3gx5,A,2.402
RF00162,2ygh,A,2.6
RF00162,3v7e,C,2.8
RF00162,5fjc,A,1.71
RF00162,2gis,A,2.9
RF00162,5fk1,A,2.5
RF00162,3iqp,A,2.9
RF00162,4b5r,A,2.95
RF00162,5fkd,A,3.0
RF00162,3gx7,A,2.95
RF00162,5fk2,A,2.6
RF00162,7eaf,A,2.85
RF00162,5fk5,A,3.315
RF00162,5fkg,A,2.95
RF00164,1xjr,A,2.7
RF00167,4xnr,X,2.21
RF00167,5e54,B,2.3
RF00167,3got,A,1.95
RF00167,3la5,A,1.7
RF00167,1y27,X,2.4
RF00167,5c7u,B,3.05
RF00167,5swe,X,3.0
RF00167,2eev,A,1.95
RF00167,4fep,B,1.65
RF00167,6uc9,B,1.941
RF00167,3ds7,B,1.85
RF00167,5swd,B,2.5
RF00167,6uc8,B,1.898
RF00167,5uza,X,2.22
RF00167,2eet,A,1.95
RF00167,3rkf,B,2.5
RF00167,3rkf,C,2.5
RF00167,2xo1,A,1.6
RF00167,1y26,X,2.1
RF00167,4feo,B,1.6
RF00167,4fej,B,1.5
RF00167,2xnw,A,1.5
RF00167,4fel,B,1.6
RF00167,3gao,A,1.9
RF00167,2b57,A,2.15
RF00167,6vwv,B,3.0
RF00167,3rkf,A,2.5
RF00167,2ees,A,1.75
RF00167,4lx5,A,2.13
RF00167,4tzx,X,2.01
RF00167,5c7w,C,3.22
RF00167,3ds7,A,1.85
RF00167,6p2h,A,2.803
RF00167,2eew,A,2.25
RF00167,3fo4,A,1.9
RF00167,3g4m,A,2.4
RF00167,5swd,A,2.5
RF00167,2xo0,A,1.7
RF00167,5e54,A,2.3
RF00167,3ger,A,1.7
RF00167,6vwv,A,3.0
RF00167,3ivn,B,2.8
RF00167,3rkf,D,2.5
RF00167,6ubu,B,1.6
RF00167,6vwt,A,3.03
RF00167,6vwt,B,3.03
RF00167,2g9c,A,1.7
RF00167,4lx6,A,2.15
RF00167,2eeu,A,1.95
RF00167,4tzy,X,2.57
RF00167,4fen,B,1.35
RF00167,3ivn,A,2.8
RF00167,6uc7,B,1.798
RF00167,3fo6,A,1.9
RF00167,4fe5,B,1.32
RF00167,3ges,A,2.15
RF00167,2xnz,A,1.59
RF00167,3gog,A,2.1
RF00168,3d0x,A,2.95
RF00168,3dir,A,2.9
RF00168,3dim,A,2.9
RF00168,3diy,A,2.71
RF00168,3dig,X,2.8
RF00168,3dj2,A,2.5
RF00168,4erj,A,3.0
RF00168,3d0u,A,2.8
RF00168,3dio,X,2.4
RF00168,3dj0,A,2.5
RF00168,3dix,A,2.9
RF00168,3dil,A,1.9
RF00168,3dis,A,3.1
RF00168,3diq,A,2.7
RF00168,3diz,A,2.85
RF00168,4erl,A,3.0
RF00169,5gah,1,3.8
RF00169,2v3c,M,2.5
RF00169,2xxa,G,3.94
RF00169,5gag,1,3.8
RF00169,2xxa,F,3.94
RF00169,1z43,A,2.6
RF00169,5gad,1,3.7
RF00169,4xco,E,2.9
RF00169,2v3c,N,2.5
RF00169,1lng,B,2.3
RF00169,4xco,M,2.9
RF00174,4gma,Z,3.94
RF00174,6vmy,A,3.25
RF00174,4gxy,A,3.05
RF00233,4p5j,A,1.9912
RF00233,6mj0,B,3.1
RF00233,6mj0,A,3.1
RF00234,2ho6,B,2.8
RF00234,2nz4,R,2.498
RF00234,2h0z,B,2.7
RF00234,3g8s,P,3.1
RF00234,4meh,B,3.12
RF00234,3g8t,Q,3.0
RF00234,2z75,B,1.7
RF00234,2ho7,B,2.9
RF00234,2h0w,B,2.4
RF00234,2nz4,Q,2.498
RF00234,2gcv,B,2.1
RF00234,3g8s,R,3.1
RF00234,3g96,P,3.01
RF00234,2h0s,B,2.35
RF00234,3g8t,R,3.0
RF00234,3l3c,S,2.85
RF00234,3l3c,P,2.85
RF00234,3g8s,S,3.1
RF00234,3l3c,R,2.85
RF00234,3g96,S,3.01
RF00234,3g8t,P,3.0
RF00234,3b4a,B,2.7
RF00234,3b4b,B,2.7
RF00234,2nz4,S,2.498
RF00234,4meg,B,3.1
RF00234,3g9c,Q,2.9
RF00234,3b4c,B,3.0
RF00234,3g9c,S,2.9
RF00234,3g9c,P,2.9
RF00234,2nz4,P,2.498
RF00234,3g8s,Q,3.1
RF00234,3g9c,R,2.9
RF00234,3l3c,Q,2.85
RF00234,3g96,R,3.01
RF00234,2gcs,B,2.1
RF00234,3g8t,S,3.0
RF00234,3g96,Q,3.01
RF00234,2h0x,B,2.3
RF00234,2z74,B,2.2
RF00379,4w90,C,3.118
RF00379,4qk8,A,3.05
RF00379,4qka,A,3.2
RF00379,6n5p,A,2.991
RF00379,6n5n,A,2.951
RF00379,6n5s,A,2.802
RF00379,4w92,C,3.209
RF00379,6n5k,A,3.098
RF00379,6n5o,A,2.708
RF00379,6wtl,A,2.85
RF00379,4qlm,A,2.721
RF00379,6wtr,A,3.082
RF00379,4qk9,A,3.05
RF00379,4qln,A,2.65
RF00379,6n5t,A,2.787
RF00379,6n5q,A,2.946
RF00380,2qbz,X,2.6
RF00380,3pdr,A,1.853
RF00380,3pdr,X,1.853
RF00390,6mj0,B,3.1
RF00390,6mj0,A,3.1
RF00442,6dls,A,2.885
RF00442,6dlr,A,2.656
RF00442,5t83,A,2.71
RF00442,6dnr,A,2.896
RF00442,5u3g,B,2.3
RF00442,6dlq,A,2.8
RF00442,6ck5,B,2.49
RF00442,6dlt,A,2.9
RF00442,7mlw,F,2.7
RF00442,6ck5,A,2.49
RF00458,7jqc,i,3.3
RF00458,6d90,4,3.2
RF00458,4xej,BIRE,3.8
RF00458,5it9,i,3.8
RF00458,4xej,AIRE,3.8
RF00458,2il9,M,3.1
RF00458,5it7,4,3.6
RF00458,2il9,A,3.1
RF00458,4v92,AZ,3.7
RF00458,6d9j,4,3.2
RF00504,3ox0,A,3.049
RF00504,3oxd,A,2.999
RF00504,3oxb,A,2.947
RF00504,3ox0,B,3.049
RF00504,3oxm,B,2.95
RF00504,3owi,B,2.845
RF00504,3oxj,B,3.2
RF00504,3oww,B,2.802
RF00504,3oww,A,2.802
RF00504,3owz,B,2.949
RF00504,3oxd,B,2.999
RF00504,3p49,A,3.55
RF00504,3owi,A,2.845
RF00504,3oxe,A,2.899
RF00504,3oxm,A,2.95
RF00504,3oxe,B,2.899
RF00504,3oxj,A,3.2
RF00504,3oxb,B,2.947
RF00504,3owz,A,2.949
RF00525,7kga,B,2.1
RF00525,7kga,A,2.1
RF00634,6ues,A,3.7
RF01051,4yb0,R,2.121
RF01051,3irw,R,2.7
RF01051,3mur,R,3.0
RF01051,3ud4,R,2.7
RF01051,4yb1,R,2.081
RF01051,3mut,R,3.0
RF01051,3mxh,R,2.3
RF01051,3ud3,R,3.1
RF01051,3iwn,B,3.2
RF01051,3iwn,A,3.2
RF01051,4yb0,A,2.121
RF01051,3ucu,R,2.8
RF01051,4yaz,A,2.0
RF01051,4yaz,R,2.0
RF01051,3muv,R,3.2
RF01051,3mum,R,2.9
RF01051,3ucz,R,2.8
RF01415,4pqv,A,2.463
RF01510,3skz,A,2.605
RF01510,3slq,B,2.5
RF01510,3skt,A,3.1
RF01510,3skw,A,2.95
RF01510,3skl,B,2.9
RF01510,3skr,A,3.1
RF01510,3skl,A,2.9
RF01510,3slm,A,2.7
RF01510,3skw,B,2.95
RF01510,3ski,A,2.3
RF01510,3slm,B,2.7
RF01510,3ski,B,2.3
RF01510,3slq,A,2.5
RF01510,3skr,B,3.1
RF01510,3skz,B,2.605
RF01510,3skt,B,3.1
RF01689,4frg,X,2.95
RF01689,4frn,B,3.43
RF01689,4frg,B,2.95
RF01689,4frn,A,3.43
RF01704,6qn3,B,2.3
RF01704,6qn3,A,2.3
RF01725,4l81,A,2.95
RF01725,4oqu,A,3.2
RF01734,4en5,A,2.957
RF01734,3vrs,A,2.603
RF01734,4enb,A,2.302
RF01734,4enc,A,2.272
RF01734,4ena,A,2.85
RF01750,4znp,A,2.94
RF01750,4znp,B,2.94
RF01750,4xw7,A,2.5
RF01750,6wzr,B,3.2
RF01750,5btp,A,2.816
RF01750,6wzs,B,3.23
RF01750,5btp,B,2.816
RF01750,6wzr,A,3.2
RF01750,6wzs,A,3.23
RF01750,4xwf,A,1.8
RF01763,5o69,A,2.319
RF01763,5nzd,B,2.007
RF01763,5nz3,A,2.059
RF01763,5o62,B,2.119
RF01763,5nz6,A,2.94
RF01763,5o62,A,2.119
RF01763,5o69,B,2.319
RF01763,5nzd,A,2.007
RF01763,5ny8,B,2.04
RF01763,5nwq,A,1.91
RF01763,5ny8,A,2.04
RF01763,5nwq,B,1.91
RF01763,5nz3,B,2.059
RF01786,3q3z,A,2.51
RF01786,3q3z,V,2.51
RF01807,4p8z,A,3.85
RF01826,6fz0,A,2.499
RF01831,3suy,X,3.21
RF01831,7kd1,A,1.9
RF01831,4lvw,A,1.768
RF01831,4lvy,A,2.0
RF01831,6q57,A,2.72
RF01831,4lvz,A,1.77
RF01831,4lvx,A,1.9
RF01831,3sux,X,2.9
RF01831,4lw0,A,1.889
RF01831,4lvv,A,2.1
RF01831,3sd3,A,1.95
RF01831,3suh,X,2.65
RF01852,3adc,C,2.9
RF01852,3add,C,2.4
RF01852,4zdp,E,2.703
RF01852,6z6m,CC,3.1
RF01852,4rqf,C,3.503
RF01852,3adb,C,2.8
RF01852,3rg5,B,2.0
RF01852,3hl2,E,2.81
RF01852,5lze,y,3.5
RF01852,3adc,D,2.9
RF01852,4rqe,B,4.0
RF01852,3add,D,2.4
RF01852,4zdo,E,2.65
RF01852,3adb,D,2.8
RF01852,5lzd,y,3.4
RF01852,4rqe,D,4.0
RF01852,3a3a,A,3.1
RF01852,3w3s,B,3.095
RF01852,3rg5,A,2.0
RF01854,7o5b,W,3.33
RF01854,4wfm,B,3.1
RF01854,4wfl,A,2.49
RF01854,4wfm,A,3.1
RF02001,4ds6,A,3.644
RF02001,6t3n,A,3.22
RF02001,4y1n,B,3.0
RF02001,5j01,A,3.39
RF02001,4e8k,A,3.03
RF02001,3igi,A,3.125
RF02001,4e8q,A,2.84
RF02001,4far,A,2.86
RF02001,4e8r,A,3.36
RF02001,4fax,A,3.1
RF02001,4fb0,A,3.22
RF02001,6t3r,A,3.57
RF02001,4e8v,A,3.995
RF02001,4faw,A,2.7
RF02001,6t3s,A,3.28
RF02001,3bwp,A,3.1
RF02001,4y1n,A,3.0
RF02001,6t3k,A,3.44
RF02001,3g78,A,2.8
RF02001,4fau,A,2.87
RF02001,3eog,A,3.391
RF02001,4faq,A,3.11
RF02001,4e8p,A,3.28
RF02001,5j02,A,3.493
RF02001,4e8t,A,3.34
RF02001,3eoh,A,3.125
RF02001,4e8n,A,2.96
RF02001,4y1o,B,2.95
RF02001,4y1o,A,2.95
RF02001,4e8m,A,3.5
RF02012,6chr,A,3.7
RF02012,4r0d,A,3.676
RF02012,6cih,A,3.676
RF02012,6mec,A,3.6
RF02012,6me0,A,3.6
RF02340,7lyf,A,3.4
RF02340,7lyg,A,3.804
RF02540,5vpp,RA,3.9
RF02540,4v8e,AA,3.3
RF02540,7st6,1,3.0
RF02540,5mrc,A,3.25
RF02540,5mrc,A,3.25
RF02540,5mrc,A,3.25
RF02540,6yhs,1,2.7
RF02540,6rm3,L50,3.4
RF02540,6zu5,L50,2.9
RF02540,6zsd,XA,3.7
RF02540,5mmm,A,3.4
RF02540,6nd6,2A,2.85
RF02540,4wqu,AA,2.8
RF02540,6n8k,1,3.6
RF02540,6snt,1,2.8
RF02540,4v9k,BA,3.5
RF02540,3j6b,A,3.2
RF02540,3j6b,A,3.2
RF02540,3j6b,A,3.2
RF02540,4v53,BB,3.54
RF02540,4v6c,BA,3.19
RF02540,5d8b,VC,3.63
RF02540,6wd7,1,3.9
RF02540,7mt7,A,2.71
RF02540,6xyw,1,3.86
RF02540,3ow2,,2.7
RF02540,7nww,1,3.05
RF02540,1k9m,A,3.0
RF02540,7as8,A,2.9
RF02540,4v9h,BA,2.857
RF02540,6tnn,U,3.07
RF02540,6xhx,1A,2.55
RF02540,5w4k,2A,2.7
RF02540,7top,A25S,2.4
RF02540,7p7s,A,3.0
RF02540,5doy,1A,2.6
RF02540,5o2r,A,3.4
RF02540,6rzz,A,3.2
RF02540,6n8l,1,3.6
RF02540,5ndv,1,3.3
RF02540,4v9m,DA,4.0
RF02540,6wdf,1,3.3
RF02540,4v63,DA,3.207
RF02540,5tga,5,3.3
RF02540,6i0y,A,3.2
RF02540,7rqe,2A,2.4
RF02540,5x8t,A,3.3
RF02540,7btb,1,3.22
RF02540,6w6l,t,3.84
RF02540,7azo,23SA,3.3
RF02540,6of1,1A,2.8
RF02540,4u4y,1,3.2
RF02540,4p70,RA,3.68
RF02540,7p6z,3,3.5
RF02540,7k55,1,3.3
RF02540,5hd1,2A,2.7
RF02540,4wqr,1H,3.15
RF02540,6z6k,C1,3.4
RF02540,4v9o,EA,2.9
RF02540,4v9a,DA,3.2999
RF02540,6bz6,YA,3.18
RF02540,4u4r,5,2.801
RF02540,7p7q,A,2.4
RF02540,4v8j,BA,3.9
RF02540,4v8n,DA,3.1
RF02540,7s1g,I,2.48
RF02540,6qnr,1H,3.1
RF02540,6r87,1,3.4
RF02540,6r84,1,3.6
RF02540,4v53,DB,3.54
RF02540,4wqy,AA,2.8
RF02540,4u3n,5,3.2
RF02540,6nu2,A,3.9
RF02540,6oj2,YA,3.2
RF02540,7n31,23,2.69
RF02540,5apn,5,3.91
RF02540,6nta,YA,3.1
RF02540,1ffk,,2.4
RF02540,4io9,X,3.2
RF02540,1p9x,,3.4
RF02540,5v8i,2A,3.25
RF02540,6gwt,A,3.8
RF02540,6pc7,I,2.5
RF02540,6z6l,L5,3.0
RF02540,1jzz,A,3.8
RF02540,6m62,1,3.2
RF02540,6ztj,BA,3.4
RF02540,4v7x,BA,3.0
RF02540,4v9b,BA,3.1
RF02540,1q86,A,3.0
RF02540,5vpp,YA,3.9
RF02540,6o8w,A,3.53
RF02540,6xqd,1A,2.8
RF02540,7nqh,BA,3.5
RF02540,6hd7,1,3.4
RF02540,5t2c,A,3.6
RF02540,6gxn,A,3.9
RF02540,7bhp,L5,3.3
RF02540,4wfa,X,3.392
RF02540,4tud,YA,3.6
RF02540,5dgv,5,3.1
RF02540,6zu1,BA,3.0
RF02540,5dfe,YA,3.09997551079
RF02540,4wsd,1H,2.95
RF02540,4z3s,1A,2.65
RF02540,7mt3,A,2.8
RF02540,5ib7,1H,2.99
RF02540,4v7l,BA,3.0
RF02540,6cfl,1A,2.6
RF02540,5w4k,1A,2.7
RF02540,5z3g,A,3.65
RF02540,7lh5,BA,3.27
RF02540,6v39,AN1,3.04
RF02540,7of5,A,2.9
RF02540,6vwm,2,3.4
RF02540,7aso,Y,3.11
RF02540,6y2l,L5,3.0
RF02540,7msm,A,2.79
RF02540,7ohv,1,3.9
RF02540,1yij,,2.6
RF02540,6oj2,RA,3.2
RF02540,4u50,5,3.2
RF02540,7ohy,1,3.9
RF02540,7oya,51,3.2
RF02540,7oya,51,3.2
RF02540,7m4x,A,2.66
RF02540,6wd8,1,3.7
RF02540,4w29,DA,3.8
RF02540,6d9j,5,3.2
RF02540,6olg,A2,3.4
RF02540,6ywv,A,3.03
RF02540,6sxo,L5,3.3
RF02540,4u25,BA,2.9
RF02540,2o43,A,3.6
RF02540,6hcf,52,3.9
RF02540,4v5b,AB,3.74
RF02540,5gad,A,3.7
RF02540,7n8b,A1,3.05
RF02540,6xzb,A2,2.54
RF02540,7oie,A,3.5
RF02540,4v83,BA,3.5
RF02540,7rq8,2A,2.5
RF02540,4tue,YA,3.5
RF02540,5kcr,1A,3.6
RF02540,1yjn,,3.0
RF02540,4u1v,BA,3.0
RF02540,4u55,1,3.2
RF02540,6o90,A,3.49
RF02540,7too,A25S,2.7
RF02540,5mei,AR,3.5
RF02540,4zsn,YA,3.6
RF02540,7oig,1,3.2
RF02540,6xu6,A5,3.5
RF02540,4v52,DB,3.21
RF02540,4v19,A,3.4
RF02540,6om7,t,3.7
RF02540,7md7,1A,2.8
RF02540,7jql,1A,3.0
RF02540,5tcu,B,3.9
RF02540,4www,YA,3.1
RF02540,5imq,D,3.8
RF02540,4v9s,BA,3.1
RF02540,4v5s,DA,3.1
RF02540,6ztn,BA,3.9
RF02540,4u27,DA,2.8
RF02540,4v9o,GA,2.9
RF02540,6s13,A,3.58
RF02540,5ndk,1H,2.95
RF02540,6r7q,5,3.9
RF02540,7a0r,X,3.3
RF02540,4v5f,BA,3.6
RF02540,7u2h,2A,2.55
RF02540,5czp,YA,3.2999592266
RF02540,4wfb,X,3.43
RF02540,5zet,A,3.2
RF02540,5uyk,01,3.9
RF02540,6frk,5,3.7
RF02540,7rqc,2A,2.5
RF02540,4wt8,D1,3.4
RF02540,6c5l,DA,3.2
RF02540,7qg8,N,3.97
RF02540,6xhw,2A,2.5
RF02540,6xz7,A,2.1
RF02540,4tub,YA,3.6
RF02540,5dgv,1,3.1
RF02540,6p5j,5,3.1
RF02540,6s0x,A,2.425
RF02540,4tue,RA,3.5
RF02540,4wfn,X,3.54
RF02540,1qa6,D,2.8
RF02540,4u56,1,3.45
RF02540,5u9f,01,3.2
RF02540,3jcs,1,2.8
RF02540,4v7w,BA,3.0
RF02540,4v7v,DA,3.2891
RF02540,5t2a,G,2.9
RF02540,5dox,1A,3.1
RF02540,4w2g,DA,2.55
RF02540,5jut,B,4.0
RF02540,6ylx,1,3.9
RF02540,5wf0,A,3.6
RF02540,6vyr,a,3.8
RF02540,5lzz,5,3.47
RF02540,1xbp,,3.5
RF02540,3j9m,A,3.5
RF02540,6woo,5,2.9
RF02540,4v7j,BA,3.3
RF02540,7o7y,B5,2.2
RF02540,4v9q,CA,3.4
RF02540,7st7,1,3.2
RF02540,7b5k,A,2.9
RF02540,4tua,RA,3.6
RF02540,5j7l,CA,3.0
RF02540,6gaw,BA,3.2
RF02540,4v6e,DA,3.712
RF02540,6zsa,XA,4.0
RF02540,4v5j,BA,3.1
RF02540,6yef,A,3.2
RF02540,6nwy,YA,3.5
RF02540,4yzv,YA,3.1
RF02540,5dge,5,3.45
RF02540,4lt8,RA,3.14000177152
RF02540,7p48,A,2.9
RF02540,3pip,X,3.45
RF02540,6ofx,1,3.3
RF02540,2o45,A,3.6
RF02540,7o19,BA,2.9
RF02540,5wfk,A,3.4
RF02540,1yi2,,2.65
RF02540,6zvk,e2,3.49
RF02540,5juo,B,4.0
RF02540,6gb2,BA,3.2
RF02540,4u4o,1,3.6
RF02540,6az3,2,2.5
RF02540,7p7r,A,2.9
RF02540,5j5b,DA,2.8
RF02540,5mdv,1,2.97
RF02540,5an9,N,3.3
RF02540,5hcq,2A,2.801
RF02540,3fwo,A,3.71
RF02540,7ls2,A2,3.1
RF02540,7n1p,23,2.33
RF02540,1njo,,3.7
RF02540,6x7k,a,3.1
RF02540,6b4v,B,3.4
RF02540,4wra,14,3.05
RF02540,4u4z,1,3.1
RF02540,5f8k,1A,2.8
RF02540,7ohu,1,3.7
RF02540,4v9i,DA,3.3
RF02540,5t5h,A,2.54
RF02540,6sj6,A,3.23
RF02540,5ju8,BA,3.6
RF02540,6ip5,1A,3.9
RF02540,7oh3,1,3.4
RF02540,7p3k,a,2.9
RF02540,7msh,A,3.23
RF02540,1vqk,,2.3
RF02540,5h4p,1,3.07
RF02540,3cma,,2.8
RF02540,6s0k,A,3.1
RF02540,6lss,2,3.23
RF02540,4v5e,BA,3.45
RF02540,5ndg,1,3.7
RF02540,7sae,A,3.0
RF02540,5lzs,5,3.31
RF02540,6z6j,C1,3.4
RF02540,5e81,1H,2.95
RF02540,4ypb,RA,3.4
RF02540,7of1,1,3.1
RF02540,6ip8,1A,3.9
RF02540,7pzy,1,2.32
RF02540,3g4s,,3.2
RF02540,4v7s,DA,3.2547
RF02540,4v95,DA,3.2
RF02540,6uo1,2A,2.95
RF02540,4v8f,AA,3.3
RF02540,1hc8,D,2.8
RF02540,5fcj,5,3.1
RF02540,1vq6,,2.7
RF02540,7qv2,V,3.5
RF02540,6spf,A,2.89
RF02540,1vvj,RA,3.44000111574
RF02540,4u51,1,3.2
RF02540,2qa4,,3.0
RF02540,1jzx,A,3.1
RF02540,6t7t,C1,3.1
RF02540,6c0f,1,3.7
RF02540,5el4,14,3.15
RF02540,5it8,DA,3.12
RF02540,7nwi,5,3.13
RF02540,1vq5,,2.6
RF02540,7nrc,LA,3.9
RF02540,7ood,3,3.4
RF02540,5ibb,14,2.96
RF02540,1q82,A,2.98
RF02540,5j30,RA,3.2
RF02540,5el6,1H,3.1
RF02540,7u2h,1A,2.55
RF02540,2aar,,3.5
RF02540,4woi,BA,3.0
RF02540,4lsk,YA,3.48000627319
RF02540,6vwl,2,3.1
RF02540,4v9j,BA,3.86
RF02540,6u48,CA,2.87
RF02540,6ys3,b,2.58
RF02540,7rq9,1A,2.6
RF02540,5nd8,A,3.7
RF02540,6nuo,YA,3.2
RF02540,6o8z,A,3.49
RF02540,3dll,X,3.5
RF02540,7ode,I,2.84
RF02540,6spb,A,2.82
RF02540,7jt2,1,3.5
RF02540,3cc2,,2.4
RF02540,5u4j,A,3.7
RF02540,7nhn,A,2.9
RF02540,1vq9,,2.4
RF02540,4wf9,X,3.427
RF02540,7acr,1,3.44
RF02540,2zjq,X,3.3
RF02540,7of7,A,2.5
RF02540,4v6c,DA,3.19
RF02540,7cpu,L5,2.82
RF02540,6bok,EB,3.55
RF02540,4zer,1A,3.1
RF02540,7azo,23SB,3.3
RF02540,6cfk,1A,2.7
RF02540,5ib8,1H,3.13
RF02540,4v8g,DA,3.0
RF02540,3jcd,A,3.7
RF02540,4v7w,DA,3.0
RF02540,6uz7,8,3.6
RF02540,6oxa,RA,3.25
RF02540,7k54,1,3.2
RF02540,4u55,5,3.2
RF02540,4v6d,BA,3.814
RF02540,5u9g,01,3.2
RF02540,6ope,YA,3.1
RF02540,5mdw,1,3.06
RF02540,1nwy,,3.3
RF02540,7ss9,1,3.9
RF02540,6d90,5,3.2
RF02540,7qiw,2,2.35
RF02540,7obr,5,2.8
RF02540,6o9k,A,4.0
RF02540,6mtc,5,3.4
RF02540,7as9,A,3.5
RF02540,7k53,1,3.2
RF02540,4wr6,14,3.05
RF02540,6pcq,I,2.6
RF02540,6ddd,1,3.1
RF02540,4v7v,BA,3.2891
RF02540,4v7u,BA,3.1
RF02540,7aqd,A,3.1
RF02540,6enu,A,3.1
RF02540,7s1j,I,2.47
RF02540,3cf5,X,3.3
RF02540,5l3p,A,3.7
RF02540,4u26,BA,2.8
RF02540,7ttu,1,3.0
RF02540,7k51,1,3.5
RF02540,4lfz,YA,3.92000059074
RF02540,7bt6,1,3.12
RF02540,4v8p,A1,3.52
RF02540,5mc6,BQ,3.8
RF02540,4v63,BA,3.207
RF02540,7p7t,A,2.9
RF02540,5lzu,5,3.75
RF02540,7m4z,A,2.92
RF02540,6o97,1A,2.75
RF02540,1k73,A,3.01
RF02540,6olz,A2,3.9
